clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
a73b4r3y_r03_s1_p007	transid-7b234573d2f363dd-001669208412288	"Um, they have like a reality show now, too."	16732	19347	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-7b234573d2f36a84-001669208412649	Um.	19907	20816	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-e22bd0a273d49afb-001669208413000	Uh.	21128	22180	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-35fc8f900e216a91-001669208413339	"They have like a hamburger place, I think."	21425	23837	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-6a455084ac582dbc-001669208413630	"Uh, she he was in a movie like in the early '90s with Reese Witherspoon and where he was like the really creepy boyfriend and he was like stalking her and stuff."	25993	35987	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-845c737af11b1105-001669208413943	"Oh, yeah."	26217	26990	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-845c737af11b145e-001669208414295	"Is that uh That's the same. Uh, gosh."	37550	41482	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-7b234573d2f36497-001669208414536	"He has like big muscles kind of and I think he does maybe a little music, but he's not good at it."	43234	49812	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-7b6de4f30df5a1bc-001669208414779		43821	44655	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-35fc8f900e216b61-001669208415723	Um.	51587	53332	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-35fc8f900e216888-001669208416053	"He's from New York, I think. Like with his little accent, he sounds like oh man."	53486	57513	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-6a455084ac5823f6-001669208416383	"Uh, I really don't know. Sorry."	58195	60248	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-6a455084ac5826dd-001669208416717	"Okay. Um, I'll skip. It was Mark Wahlberg. "	59937	63718	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p007	transid-29aee67fa2e436f2-001669208417356	"Oh, okay."	64259	64999	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-23d31e56bf0770db-001669132044911	"Okay. So, um after you"	500	3030	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-2dc585360fd13561-001669132045050	"uh have Oh, shoot."	4005	7355	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-b35ae4a7fbd10d2c-001669132045138	"Um,"	7810	8605	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-15876ba195a4499a-001669132045276	okay. 	8910	9305	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-84141bb267f4eff1-001669132045370		9325	9910	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-7dfdca03752d8a0a-001669132045504	"they turn into this after they go out, kind of."	9930	13130	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-cbea0bd07bc0b3d6-001669132045650	Um.	13465	14255	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-a4ab1c16b59985c1-001669132045778	Coal?	13950	14715	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-2033a27007a3e275-001669132045950	Close. I get smaller.	15030	16710	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-ffba1a4fafaba363-001669132046082	Coal. Coal.	15175	16530	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-945cc3c2e33ffea3-001669132046293	Um after coals.	16960	18570	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-a2e8d0ad1427c891-001669132046418	"Ashes? Oh, okay."	19345	20995	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p008	transid-ef3a20dc13889406-001669132046508	Yeah.	19715	20399	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-eae47501d339fe29-001669021010817		100	874	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-72b8920f9ea2f5c2-001669021011348	"Okay. So, this is an occupation where"	894	6607	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-72b8920f9ea2f0d1-001669021012096	um like usually men and they're building things with	8570	14473	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-59b9c995e703d84f-001669021012461	"this stuff that's made out of trees. Um,"	14926	18877	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-83b09126cbad30d9-001669021013029	lumberjack	18997	19382	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-8cf6106c94db7800-001669021013357		19559	20300	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-2c5a357e8fa16450-001669021013884	Um.	20240	21032	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-5cc057e3d1e9c313-001669021014287		21245	22382	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-95ef79af59f0c5a3-001669021014768	Right.	21977	22470	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-75a6468400dbfb01-001669021015048	"Um, it's"	22402	23347	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-53b04969278dd0eb-001669021015371	Uh.	23640	24237	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-17fea0c148f0d7f2-001669021015756	Like think of like a construction job what they would call it.	24715	27306	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-75a6468400dbfd51-001669021016038	"Um, like the person that builds this stuff like that, um Oh my gosh. It's also Okay, the steps that we walk on in the house that's soft not the hard."	27751	38687	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-eae47501d339fae7-001669021016340	Um.	39225	39945	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-8cf6106c94db7d0c-001669021016733		40728	42137	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-2c5a357e8fa168bc-001669021017178	And you have to vacuum it.	40998	42313	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-c84582739347ffdd-001669021017855	Carpet or Carpenter	43710	44603	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-8cf6106c94db7502-001669021018255	Yeah. Yes.	44370	45829	Speaker1	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-72b8920f9ea2f82f-001669021018567		44623	45398	Speaker0	a73b4r3y	r03
a73b4r3y_r03_s1_p009	transid-7495bcccac226412-001669021019106	Good job. All right. Um.	47305	49000	Speaker1	a73b4r3y	r03
a73b4r3y_r04_s0_p000	transid-9074d4b3432bf54d-001669745672215		4285	5285	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-473dab2bc622612c-001669745672555	"Okay. Uh this is like a plate, looks like"	5305	8295	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-f4e40d505c4c80b9-001669745672941	"some sort of meats, um, with like rice and then there is like"	9300	12920	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-4616c6a4c1cc09a4-001669745673279	some sauce like gravy or something on top of it.	14105	17255	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-5e66544ead406e41-001669745674484	Is there like a piece of squash or something	17210	19025	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-e402726a0e50ad75-001669745675020		17290	18075	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-b96067f31e0d66cf-001669745675522		19050	19510	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-476e6641be5de50a-001669745675762	Yeah.	19255	20000	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p000	transid-c5dceccb97637355-001669745675994	okay.	19520	20000	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p001	transid-12f9bc4bad4a9d3d-001669741597836		0	1830	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p001	transid-a61408ebcf244629-001669741599966	Okay. Um this is a bird. It says 	1855	6120	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p001	transid-5a44cf126e290ba5-001669741601041	gray daffy 2008 on the right hand	6430	9675	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p001	transid-120b34aaba0be94b-001669741601794	Um.	9165	9703	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p001	transid-4f9a32d3bb25827f-001669741602156	back corner.	10000	10900	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-f3cd247893918b47-001669715706591	"Okay, this is a, looks like a seagull"	1385	3975	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-86a9f2309a3882df-001669715706940	um flying over the ocean. He's	4639	7179	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-9515e601c18f3c19-001669715707365	just like	7738	8301	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-b1aa75cd9756e6b7-001669715707694	going towards the left. He's in the middle of the picture. There's really nothing else in the background except for like some blurry	9332	15212	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-f33fb25bfa797380-001669715707936	water.	15598	16338	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-58abe791f06b46d7-001669715708178	"Um,"	16953	17446	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-f33fb25bfa797eda-001669715708587	It's	17726	18182	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-16acf3e2947f6c58-001669715708974	"like his neck, but on his wings it's kind of up a little bit."	17830	21597	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-0cfe0e2a599c85b6-001669715709423	Is his back	22038	23106	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-9515e601c18f3249-001669715709995	feather like sort of lighter at the tip?	23553	25372	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-9515e601c18f30ac-001669715710296	His tailfeathers?	25859	27003	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p002	transid-16acf3e2947f6f47-001669715710588	Yeah.	27969	28545	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-bacc9f113552467e-001669647327294	Okay.	1140	1695	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-6a235700e6ff4b71-001669647327354	This is a 	2190	3460	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-c2ca99b201addd37-001669647327489	"looks like, it's like night time. It's looking kind of up "	3815	7400	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-99aa6f24127766d3-001669647327643		7420	8395	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-194dae4eab70e21b-001669647327760	green bird.	8415	9805	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-34c967897e45e7fb-001669647327868	And he's standing on a	10170	11355	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-958151f613fb89b4-001669647327929	"up tree branch, looking to the right."	11930	14680	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-864148838403a74b-001669647328041	"Um, the background is just blurry like dark green, looks like."	15550	19635	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-e6be387c4455f965-001669647328095	"Um, uh"	19790	21615	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p003	transid-cbab2cddba747af8-001669647328205	And it's like a blurry piece of like trunk or whatever on the left side of the picture.	21195	26856	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-3be673e81e7e8661-001669477460650	okay	780	1285	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-64afd4eb190b0fb9-001669477461485	uh this I don't know what it is. uh	1660	5035	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-e4dcf78173b13ae2-001669477462006	It's like really up-close. It's something	5568	8585	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-455c16ff47a5c934-001669477462499	"Looks like it has, like,  "	9285	10514	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-2586282111d6f8d9-001669477463020	burnt cheese all over the top of it	11200	13735	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-66c89d6c62760526-001669477463522	"um and like, "	14305	15535	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-cf3e1103270feab3-001669477464044	"some, like, green stuff behind it."	15920	18813	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-02e04654716692a5-001669477464769	Hmm. 	18833	19387	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p004	transid-d16f025669c5fd30-001669477465850	"Oh, what the heck!"	20113	21000	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p005	transid-a4762dcb1a512100-001669301077495	"Okay, this is like "	2094	3368	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p005	transid-80c646f57a3c666d-001669301077969	"four little, um what's that, maybe pulled pork "	4350	8075	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p005	transid-a47f1ca1c2e8e83c-001669301078528	sliders or something. um 	8682	10670	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p005	transid-4fc2235414b7b90c-001669301078852	"It's got like different colors, like"	10990	14000	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-5b29e36940d687bd-001669286894632	Okay.	375	795	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-5dfcb7ce9c428a4f-001669286895639	"Um I don't know what to say, besides of um  There's like a bunch of them cut up in small pieces on a"	1495	9190	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-e41a052d4395cea3-001669286896190	pretty	9685	10240	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-84e02614584f7d5e-001669286896996	light blue plate	10614	12265	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-21ec411ac8f18f5a-001669286897831	and then it's sitting on a darker blue 	12625	15370	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-fb5b6ddd39ab101e-001669286898692	"table or something,"	15619	17080	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p006	transid-f948a04fbabb9640-001669286899293	and there's something silver	17815	19990	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-13ad5012b641e606-001669225083388	behind it. Okay.	260	1525	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-ca327118c9bad182-001669225083640	There is a cute puppy dog. 	2195	5005	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-848424ec5fdeef19-001669225083764		5025	6710	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-daea1586ed6bad3b-001669225083885	in your face.	6725	7685	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-db6a09e4ea8c1513-001669225084125	"Um,"	8080	8640	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-f62831efb204a8b8-001669225084241	It's got a red colored stars on it.	9030	11700	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-622f8dc006e14030-001669225084473	Um.	12204	13204	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-894a8ad2bd2bd53f-001669225084588	"And the background, it's just like green, looks like some grass and trees."	13850	18515	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p007	transid-f724c1b028f21eb8-001669225084808	Oh. I don't know. I miss that. Okay.	17370	19439	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-36715113cb329b1c-001669211696394	This is like really up-close.	855	3349	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-18a010327898711b-001669211696474	Maybe	4055	4709	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-ab6565e71ec6b773-001669211696642	"calamari, maybe or they look like onion rings, then it's calamari."	5611	10287	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-d533f37ad14bf445-001669211697125	"Um, they're really up-close and"	10831	13237	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-7cb9c4dab2d49e24-001669211697280	there's like a lemon	13642	14667	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-bd25fe545449fb87-001669211697358		14687	15317	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-591b71f7b6ee5ffc-001669211697513	on the left	15337	16460	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-60afd531e35451a9-001669211697665	"corner, left top corner."	17162	19055	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-06bc5a405fccfcaa-001669211697813	Um and like a	19625	20587	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-dce82f4372db2412-001669211697963		20920	21617	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-c4fce59e350c0439-001669211698038	sprig of green something other.	21637	23868	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-6e5ed759d7cba455-001669211698257	Hm.	24760	25428	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-b5554f3c6f78c5a0-001669211698465	Right Right under the lemon.	25195	26929	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p008	transid-d7d48a9cf08399e5-001669211698672	"Oh, got it."	26205	27253	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p009	transid-4685c3f21c236f76-001669137517850	"Okay, this is like an up-close"	520	3084	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p009	transid-6b3509e11517692b-001669137518888	burrito of some sort. There's like two on the bottom and then there's like one that's cut in half on top.	3490	10422	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p009	transid-a8af15cae732d930-001669137519981	Um.	11169	11794	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p009	transid-07e4c53c9914f699-001669137520196	"Um, it looks like they're on a blue plate. "	12424	15043	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p009	transid-3c1f019ed9c27caa-001669137520454	Yeah.	15649	16000	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p010	transid-801a80e5937aaad8-001669025902656	"Um, this is a a blue bird. Looks like he is sitting on um barbwire"	1010	7023	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p010	transid-bd2b4e3b2e203c53-001669025903276	 fence. The background is really blurry. His mouth is open and	7657	12418	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p010	transid-7017f6b97c8b2bac-001669025903747		12438	13043	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p010	transid-7c4672c567f24434-001669025904086	"like shorts in there, but"	13063	15059	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p010	transid-91893f7c9a2b7672-001669025904417	"Oh, I got it."	15449	16238	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p010	transid-3c80d0d583660b21-001669025904628	Um. Okay.	15909	16980	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-01ad137ddca1e4c8-001668768435627	And this I don't know what this is either.	975	4034	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-981414e992938e47-001668768436466	Really a	4685	5382	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-02110f892fe0b4bb-001668768436764		5402	6162	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-f2c757506aae0e29-001668768437644	"Hey, I don't know, maybe chicken or something. It's got like"	7016	10317	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-6c17c9b64f449ddf-001668768437923	this green powder sprinkled on top of it. It's like a	10588	14672	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-697142559a0c1ab1-001668768438163	a bunch of them	15190	16333	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-7e2c75beb412b34e-001668768438459	"Are they in a row, like two rows? Okay."	16220	18917	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-651ee2b2e70540a5-001668768438706	like	16640	17172	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-9690d09e385ce5d4-001668768439389	"Yeah, yeah, two rows."	17665	19523	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-af40373c86c2b570-001668768439838	Got it.	19910	20433	Speaker1	a73b4r3y	r04
a73b4r3y_r04_s0_p011	transid-4779d85889e06d1a-001668768441944	And this	24275	25000	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p012	transid-a705bd51d7301e07-001669732217534	"This is a cute little fluffy white dog with like brown and black ears,"	0	5012	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p012	transid-76f9700639feb307-001669732218186	he has like a rainbow sweater on.	5290	8622	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p012	transid-c803337354ac1e20-001669732219817		10560	10995	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p012	transid-c803337354ac156a-001669732220444	"Hey, this is a"	11940	13000	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-1e296c857fd4c02d-001669711556644	got a pretty red cardinal	0	2990	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-178a9b7e5debce9a-001669711557800	"bird. Uh,"	3773	5060	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-9997ab2dbd22900c-001669711558234	"sitting on like, oh,"	5560	6858	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-8ee023cf6796d8c8-001669711558974	snowy wood fence maybe. And he's looking to the left.	7460	12166	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-d12db240f7a856b2-001669711559663	"Background is just blurry, but"	12749	14768	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-2c305eb8977ac930-001669711560240	Okay.	15509	15983	Speaker0	a73b4r3y	r04
a73b4r3y_r04_s0_p013	transid-ac42645dc2aaad28-001669711561035	And this is a	16334	17000	Speaker0	a73b4r3y	r04
aprbao97_r00_s0_p000	transid-c9f521669e2ec7a7-001669643057574	um	0	710	Speaker0	aprbao97	r00
aprbao97_r00_s0_p000	transid-029a9682e491a7c3-001669643058387	This is a It's a	1134	3435	Speaker0	aprbao97	r00
aprbao97_r00_s0_p000	transid-0c197aa443a53367-001669643058784	"it's on a kind of a wicker placemat that you see on the right. On the left, you see scallions, it's a bowl with Looks like purple Oh! Good job! um"	4035	15000	Speaker0	aprbao97	r00
aprbao97_r00_s0_p001	transid-284d207466386fe8-001669624979925	"This is uh There's a man walking a Well, there's a There's a man and there's a dog, and grass. There's a bush behind him. Woo, good, you're quick. I like that."	1177	10000	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-604d7a08c9f989f3-001669322423941	not always this	160	1315	Speaker1	aprbao97	r00
aprbao97_r00_s0_p002	transid-8e5a5f10a26bae2a-001669322424398		245	740	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-fac6358f8480afaf-001669322425277	At the bottom of this picture there's bird and a tree. Bird's got a really	2159	5863	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-8fc87c9135744e92-001669322425678	"prominent, um"	6285	7800	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-d8d15eee09c1a8d1-001669322425917	uh red or orange eye with a beak at the bottom it says copyright	8770	12865	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-57eb35845b9931fd-001669322426155		12885	13770	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-d8d15eee09c1a845-001669322426571	And the	15623	16288	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-57eb35845b993cf8-001669322426811		16978	17913	Speaker0	aprbao97	r00
aprbao97_r00_s0_p002	transid-8fc87c913574438c-001669322427050	Um it	17933	19000	Speaker0	aprbao97	r00
